AY,SEM,Course Code,course Name,Program,Year
2021-22,2,ME4202,COMPUTER INTEGRATED MANUFACTURING,BTech-Mechanical Engineering,BTech
2021-22,2,ME4202,COMPUTER INTEGRATED MANUFACTURING,BTech-Industrial Engineering,BTech
2021-22,2,ME4202,COMPUTER INTEGRATED MANUFACTURING,BTech-Production Engineering,BTech
2022-23,1,ME4202,COMPUTER INTEGRATED MANUFACTURING,BTech-Industrial Engineering,BTech
2022-23,1,ME4202,COMPUTER INTEGRATED MANUFACTURING,BTech-Mechanical Engineering,BTech
2022-23,2,ME4202,COMPUTER INTEGRATED MANUFACTURING,BTech-Mechanical Engineering,BTech
2022-23,2,ME4202,COMPUTER INTEGRATED MANUFACTURING,BTech-Production Engineering,BTech
2022-23,2,ME4202,COMPUTER INTEGRATED MANUFACTURING,BTech-Industrial Engineering,BTech
2021-22,1,CH2201,FLUID FLOW OPERATIONS,BTech-Chemical Engineering,SY
2021-22,2,CH2201,FLUID FLOW OPERATIONS,BTech-Chemical Engineering,SY
2021-22,Summer,CH2201,FLUID FLOW OPERATIONS,BTech-Chemical Engineering,SY
2022-23,1,CH2201,FLUID FLOW OPERATIONS,BTech-Chemical Engineering,SY
2022-23,2,CH2201,FLUID FLOW OPERATIONS,BTech-Chemical Engineering,SY
2022-23,Summer,CH2201,FLUID FLOW OPERATIONS,BTech-Chemical Engineering,SY
2023-24,2,CH2201,FLUID FLOW OPERATIONS,BTech-Chemical Engineering,SY
2024-25,1,CH2201,FLUID FLOW OPERATIONS,BTech-Chemical Engineering,SY
2021-22,1,CH2202,PARTICULATE TECHNOLOGY,BTech-Chemical Engineering,SY
2021-22,2,CH2202,PARTICULATE TECHNOLOGY,BTech-Chemical Engineering,SY
2021-22,1,CH2204,PHYSICAL AND ORGANIC CHEMISTRY,BTech-Chemical Engineering,SY
2021-22,2,CH2204,PHYSICAL AND ORGANIC CHEMISTRY,BTech-Chemical Engineering,SY
2021-22,2,CH2282,ENGINEERING DESIGN AND INNOVATION - IV,BTech-Chemical Engineering,SY
2023-24,2,CH2282,ENGINEERING DESIGN AND INNOVATION - IV,BTech-Chemical Engineering,SY
2021-22,1,CS2202,DATA STRUCTURES,BTech-Computer Engineering,SY
2021-22,2,CS2202,DATA STRUCTURES,BTech-Computer Engineering,SY
2022-23,1,CS2202,DATA STRUCTURES,BTech-Computer Engineering,SY
2021-22,Summer,CS2202,DATA STRUCTURES,BTech-Computer Engineering,SY
2022-23,2,CS2202,DATA STRUCTURES,BTech-Computer Engineering,SY
2022-23,Summer,CS2202,DATA STRUCTURES,BTech-Computer Engineering,SY
2023-24,1,CS2202,DATA STRUCTURES,BTech-Computer Engineering,SY
2023-24,2,CS2202,DATA STRUCTURES,BTech-Computer Engineering,SY
2024-25,1,CS2202,DATA STRUCTURES,BTech-Computer Engineering,SY
2021-22,1,CS2204,COMPUTER ARCHITECTURE & OPERATING SYSTEMS,BTech-Computer Engineering,SY
2021-22,2,CS2204,COMPUTER ARCHITECTURE & OPERATING SYSTEMS,BTech-Computer Engineering,SY
2021-22,Summer,CS2204,COMPUTER ARCHITECTURE & OPERATING SYSTEMS,BTech-Computer Engineering,SY
2021-22,1,CS2206,DATA COMMUNICATION AND NETWORKS,BTech-Computer Engineering,SY
2021-22,2,CS2206,DATA COMMUNICATION AND NETWORKS,BTech-Computer Engineering,SY
2021-22,Summer,CS2206,DATA COMMUNICATION AND NETWORKS,BTech-Computer Engineering,SY
2023-24,2,CS2206,DATA COMMUNICATION AND NETWORKS,BTech-Computer Engineering,SY
2021-22,1,CS2207,SOFTWARE DEVELOPMENT PROJECT ,BTech-Computer Engineering,SY
2021-22,2,CS2207,SOFTWARE DEVELOPMENT PROJECT ,BTech-Computer Engineering,SY
2021-22,Summer,CS2207,SOFTWARE DEVELOPMENT PROJECT ,BTech-Computer Engineering,SY
2022-23,Summer,CS2207,SOFTWARE DEVELOPMENT PROJECT ,BTech-Computer Engineering,SY
2023-24,2,CS2207,SOFTWARE DEVELOPMENT PROJECT ,BTech-Computer Engineering,SY
2021-22,1,CS2209,ENGINEERING DESIGN AND INNOVATION ,BTech-Computer Engineering,SY
2021-22,2,CS2209,ENGINEERING DESIGN AND INNOVATION ,BTech-Computer Engineering,SY
2021-22,Summer,CS2209,ENGINEERING DESIGN AND INNOVATION ,BTech-Computer Engineering,SY
2023-24,1,CS2209,ENGINEERING DESIGN AND INNOVATION ,BTech-Computer Engineering,SY
2023-24,2,CS2209,ENGINEERING DESIGN AND INNOVATION ,BTech-Computer Engineering,SY
2024-25,1,CS2209,ENGINEERING DESIGN AND INNOVATION ,BTech-Computer Engineering,SY
2021-22,1,ME2201,FLUID ENGINEERING,BTech-Mechanical Engineering,SY
2021-22,2,ME2201,FLUID ENGINEERING,BTech-Mechanical Engineering,SY
2022-23,1,ME2201,FLUID ENGINEERING,BTech-Mechanical Engineering,SY
2022-23,2,ME2201,FLUID ENGINEERING,BTech-Mechanical Engineering,SY
2023-24,1,ME2201,FLUID ENGINEERING,BTech-Mechanical Engineering,SY
2023-24,2,ME2201,FLUID ENGINEERING,BTech-Mechanical Engineering,SY
2024-25,1,ME2201,FLUID ENGINEERING,BTech-Mechanical Engineering,SY
2021-22,1,ME2202,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2021-22,2,ME2202,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2022-23,1,ME2202,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2021-22,Summer,ME2202,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2022-23,2,ME2202,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2023-24,1,ME2202,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2022-23,Summer,ME2202,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2023-24,2,ME2202,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2024-25,1,ME2202,MACHINE DESIGN,BTech-Mechanical Engineering,SY
2021-22,1,ME2203,THERMODYNAMICS,BTech-Mechanical Engineering,SY
2021-22,2,ME2203,THERMODYNAMICS,BTech-Mechanical Engineering,SY
2022-23,1,ME2203,THERMODYNAMICS,BTech-Mechanical Engineering,SY
2021-22,Summer,ME2203,THERMODYNAMICS,BTech-Mechanical Engineering,SY
2022-23,2,ME2203,THERMODYNAMICS,BTech-Mechanical Engineering,SY
2023-24,1,ME2203,THERMODYNAMICS,BTech-Mechanical Engineering,SY
2022-23,Summer,ME2203,THERMODYNAMICS,BTech-Mechanical Engineering,SY
2023-24,2,ME2203,THERMODYNAMICS,BTech-Mechanical Engineering,SY
2024-25,1,ME2203,THERMODYNAMICS,BTech-Mechanical Engineering,SY
2021-22,1,ME2204,ANALYSIS AND SIMULATION OF MACHINES AND MECHANISMS,BTech-Mechanical Engineering,SY
2021-22,2,ME2204,ANALYSIS AND SIMULATION OF MACHINES AND MECHANISMS,BTech-Mechanical Engineering,SY
2022-23,1,ME2204,ANALYSIS AND SIMULATION OF MACHINES AND MECHANISMS,BTech-Mechanical Engineering,SY
2021-22,Summer,ME2204,ANALYSIS AND SIMULATION OF MACHINES AND MECHANISMS,BTech-Mechanical Engineering,SY
2022-23,2,ME2204,ANALYSIS AND SIMULATION OF MACHINES AND MECHANISMS,BTech-Mechanical Engineering,SY
2023-24,1,ME2204,ANALYSIS AND SIMULATION OF MACHINES AND MECHANISMS,BTech-Mechanical Engineering,SY
2022-23,Summer,ME2204,ANALYSIS AND SIMULATION OF MACHINES AND MECHANISMS,BTech-Mechanical Engineering,SY
2023-24,2,ME2204,ANALYSIS AND SIMULATION OF MACHINES AND MECHANISMS,BTech-Mechanical Engineering,SY
2024-25,1,ME2204,ANALYSIS AND SIMULATION OF MACHINES AND MECHANISMS,BTech-Mechanical Engineering,SY
2021-22,1,ME2291,ENGINEERING DESIGN AND INNOVATION - III,BTech-Mechanical Engineering,SY
2021-22,2,ME2291,ENGINEERING DESIGN AND INNOVATION - III,BTech-Mechanical Engineering,SY
2021-22,Summer,ME2291,ENGINEERING DESIGN AND INNOVATION - III,BTech-Mechanical Engineering,SY
2022-23,2,ME2291,ENGINEERING DESIGN AND INNOVATION - III,BTech-Mechanical Engineering,SY
2022-23,Summer,ME2291,ENGINEERING DESIGN AND INNOVATION - III,BTech-Mechanical Engineering,SY
2023-24,1,ME2291,ENGINEERING DESIGN AND INNOVATION - III,BTech-Mechanical Engineering,SY
2023-24,2,ME2291,ENGINEERING DESIGN AND INNOVATION - III,BTech-Mechanical Engineering,SY
2021-22,2,PR2239,MECHANICAL DESIGN,BTech-Production Engineering,SY
2021-22,1,PR2239,MECHANICAL DESIGN,BTech-Production Engineering,SY
2021-22,2,PR2238,PRODUCT DESIGN & MODELING,BTech-Production Engineering,SY
2021-22,1,PR2238,PRODUCT DESIGN & MODELING,BTech-Production Engineering,SY
2021-22,2,PR2286,ENGINEERING DESIGN AND INNOVATION- IV,BTech-Production Engineering,SY
2021-22,Summer,PR2286,ENGINEERING DESIGN AND INNOVATION- IV,BTech-Production Engineering,SY
2022-23,2,PR2286,ENGINEERING DESIGN AND INNOVATION- IV,BTech-Production Engineering,SY
2022-23,Summer,PR2286,ENGINEERING DESIGN AND INNOVATION- IV,BTech-Production Engineering,SY
2023-24,1,PR2286,ENGINEERING DESIGN AND INNOVATION- IV,BTech-Production Engineering,SY
2022-23,1,ET2230,COMPUTER ARCHITECTURE AND OPERATING SYSTEMS,BTech-Electronics and Telecommunication Engg,SY
2023-24,1,ET2204,COMMUNICATION ENGINEERING,BTech-Electronics and Telecommunication Engg,SY
2023-24,2,ET2204,COMMUNICATION ENGINEERING,BTech-Electronics and Telecommunication Engg,SY
2024-25,1,ET2204,COMMUNICATION ENGINEERING,BTech-Electronics and Telecommunication Engg,SY
2023-24,2,ET2224,ENGINEERING DESIGN AND INNOVATION - IV,BTech-Electronics and Telecommunication Engg,SY
2021-22,1,IC2206,SIGNAL AND IMAGE PROCESSING,BTech-Instrumentation and Control Engineering,SY
2021-22,1,IT2250,DATA STRUCTURES ,BTech-Information Technology,SY
2024-25,1,IT2250,DATA STRUCTURES ,BTech-Information Technology,SY
2021-22,1,IT2251,COMPUTER ARCHITECTURE AND OPERATING SYSTEM,BTech-Information Technology,SY
2021-22,1,IT2252,DATA COMMUNICATION AND NETWORKING ,BTech-Information Technology,SY
2021-22,1,IT2253,SOFTWARE DEVELOPMENT PROJECT - I,BTech-Information Technology,SY
2021-22,2,IT2253,SOFTWARE DEVELOPMENT PROJECT - I,BTech-Information Technology,SY
2021-22,Summer,IT2253,SOFTWARE DEVELOPMENT PROJECT - I,BTech-Information Technology,SY
2022-23,1,IT2253,SOFTWARE DEVELOPMENT PROJECT - I,BTech-Information Technology,SY
2022-23,2,IT2253,SOFTWARE DEVELOPMENT PROJECT - I,BTech-Information Technology,SY
2021-22,1,IT2254,ENGINEERING DESIGN AND INNOVATION - 1,BTech-Information Technology,SY
2021-22,Summer,IT2254,ENGINEERING DESIGN AND INNOVATION - 1,BTech-Information Technology,SY
2022-23,1,IT2254,ENGINEERING DESIGN AND INNOVATION - 1,BTech-Information Technology,SY
2022-23,2,IT2254,ENGINEERING DESIGN AND INNOVATION - 1,BTech-Information Technology,SY
2021-22,2,IT2255,ENGINEERING DESIGN - I,BTech-Information Technology,SY
2021-22,1,MD2201,DATA SCIENCE,BTech-Production Engineering,SY
2021-22,1,MD2201,DATA SCIENCE,BTech-Mechanical Engineering,SY
2021-22,1,MD2201,DATA SCIENCE,BTech-Electronics and Telecommunication Engg,SY
2021-22,1,MD2201,DATA SCIENCE,BTech-Computer Engineering,SY
2021-22,1,MD2201,DATA SCIENCE,BTech-Instrumentation and Control Engineering,SY
2021-22,1,MD2201,DATA SCIENCE,BTech-Chemical Engineering,SY
2021-22,1,MD2201,DATA SCIENCE,BTech-Artificial Intelligence and Data Science,SY
2021-22,2,MD2201,DATA SCIENCE,BTech-Electronics and Telecommunication Engg,SY
2021-22,2,MD2201,DATA SCIENCE,BTech-Computer Engineering,SY
2021-22,2,MD2201,DATA SCIENCE,BTech-Mechanical Engineering,SY
2021-22,2,MD2201,DATA SCIENCE,BTech-Instrumentation and Control Engineering,SY
2021-22,2,MD2201,DATA SCIENCE,BTech-Chemical Engineering,SY
2021-22,2,MD2201,DATA SCIENCE,BTech-Information Technology,SY
2021-22,2,MD2201,DATA SCIENCE,BTech-Artificial Intelligence and Data Science,SY
2021-22,2,MD2201,DATA SCIENCE,BTech-Production Engineering,SY
2022-23,1,MD2201,DATA SCIENCE,BTech-Mechanical Engineering,SY
2022-23,1,MD2201,DATA SCIENCE,BTech-Instrumentation and Control Engineering,SY
2022-23,1,MD2201,DATA SCIENCE,BTech-Chemical Engineering,SY
2022-23,1,MD2201,DATA SCIENCE,BTech-Artificial Intelligence and Data Science,SY
2022-23,1,MD2201,DATA SCIENCE,BTech-Electronics and Telecommunication Engg,SY
2022-23,1,MD2201,DATA SCIENCE,BTech-Computer Engineering,SY
2021-22,Summer,MD2201,DATA SCIENCE,BTech-Chemical Engineering,SY
2022-23,2,MD2201,DATA SCIENCE,BTech-Chemical Engineering,SY
2022-23,2,MD2201,DATA SCIENCE,BTech-Mechanical Engineering,SY
2022-23,2,MD2201,DATA SCIENCE,BTech-Computer Engineering,SY
2022-23,2,MD2201,DATA SCIENCE,BTech-Artificial Intelligence and Data Science,SY
2022-23,2,MD2201,DATA SCIENCE,BTech-Instrumentation and Control Engineering,SY
2022-23,2,MD2201,DATA SCIENCE,BTech-Electronics and Telecommunication Engg,SY
2022-23,2,MD2201,DATA SCIENCE,BTech-Information Technology,SY
2023-24,1,MD2201,DATA SCIENCE,BTech-Artificial Intelligence and Data Science,SY
2023-24,1,MD2201,DATA SCIENCE,BTech-Computer Engineering,SY
2023-24,1,MD2201,DATA SCIENCE,BTech-Information Technology,SY
2023-24,1,MD2201,DATA SCIENCE,BTech-Electronics and Telecommunication Engg,SY
2023-24,1,MD2201,DATA SCIENCE,BTech-Chemical Engineering,SY
2023-24,1,MD2201,DATA SCIENCE,BTech-Instrumentation and Control Engineering,SY
2023-24,1,MD2201,DATA SCIENCE,BTech-Mechanical Engineering,SY
2023-24,1,MD2201,DATA SCIENCE,BTech - Computer Science and Engineering (Artificial Intelligence and Machine Learning),SY
2022-23,Summer,MD2201,DATA SCIENCE,BTech-Mechanical Engineering,SY
2023-24,2,MD2201,DATA SCIENCE,BTech-Artificial Intelligence and Data Science,SY
2023-24,2,MD2201,DATA SCIENCE,BTech-Computer Engineering,SY
2023-24,2,MD2201,DATA SCIENCE,BTech-Electronics and Telecommunication Engg,SY
2023-24,2,MD2201,DATA SCIENCE,BTech-Information Technology,SY
2023-24,2,MD2201,DATA SCIENCE,BTech-Mechanical Engineering,SY
2023-24,2,MD2201,DATA SCIENCE,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2023-24,2,MD2201,DATA SCIENCE,BTech-Chemical Engineering,SY
2024-25,1,MD2201,DATA SCIENCE,BTech - Computer Science and Engineering (Artificial Intelligence and Machine Learning),SY
2024-25,1,MD2201,DATA SCIENCE,BTech-Computer Science and Engineering (Artificial Intelligence),SY
2024-25,1,MD2201,DATA SCIENCE,BTech-Artificial Intelligence and Data Science,SY
2024-25,1,MD2201,DATA SCIENCE,BTech-Chemical Engineering,SY
2024-25,1,MD2201,DATA SCIENCE,BTech-Mechanical Engineering,SY
2024-25,1,MD2201,DATA SCIENCE,BTech-Information Technology,SY
2024-25,1,MD2201,DATA SCIENCE,BTech-Electronics and Telecommunication Engg,SY
2024-25,1,MD2201,DATA SCIENCE,BTech-Computer Engineering,SY
2021-22,1,MD2202,APPLIED ELECTRONICS,BTech-Chemical Engineering,SY
2021-22,2,MD2202,APPLIED ELECTRONICS,BTech-Chemical Engineering,SY
2021-22,Summer,MD2202,APPLIED ELECTRONICS,BTech-Computer Engineering,SY
2022-23,1,MD2202,APPLIED ELECTRONICS,BTech-Mechanical Engineering,SY
2021-22,1,MD2203,MECHANICAL AND SYSTEM ENGINEERING,BTech-Computer Engineering,SY
2021-22,2,MD2203,MECHANICAL AND SYSTEM ENGINEERING,BTech-Computer Engineering,SY
2021-22,Summer,MD2203,MECHANICAL AND SYSTEM ENGINEERING,BTech-Computer Engineering,SY
2022-23,1,MD2203,MECHANICAL AND SYSTEM ENGINEERING,BTech-Mechanical Engineering,SY
2023-24,2,MD2203,MECHANICAL AND SYSTEM ENGINEERING,BTech-Computer Engineering,SY
2021-22,Summer,EL3204,ROBOTICS,BTech-Electronics Engineering,TY
2021-22,Summer,EL3240,SOFTWARE DEVELOPMENT PROJECT - II,BTech-Electronics Engineering,TY
2022-23,Summer,EL3242,ENGINEERING DESIGN-I,BTech-Electronics Engineering,TY
2021-22,Summer,ET3221,COMPUTER VISION,BTech-Electronics and Telecommunication Engg,TY
2021-22,1,ET3221,COMPUTER VISION,BTech-Electronics and Telecommunication Engg,TY
2021-22,2,ET3221,COMPUTER VISION,BTech-Electronics and Telecommunication Engg,TY
2021-22,2,ET3221,COMPUTER VISION,BTech-Electronics Engineering,TY
2022-23,1,ET3221,COMPUTER VISION,BTech-Electronics and Telecommunication Engg,TY
2022-23,2,ET3221,COMPUTER VISION,BTech-Electronics and Telecommunication Engg,TY
2023-24,1,ET3221,COMPUTER VISION,BTech-Electronics and Telecommunication Engg,TY
2022-23,Summer,ET3221,COMPUTER VISION,BTech-Electronics and Telecommunication Engg,TY
2023-24,2,ET3221,COMPUTER VISION,BTech-Electronics and Telecommunication Engg,TY
2023-24,2,ET3221,COMPUTER VISION,BTech-Electronics Engineering,TY
2024-25,1,ET3221,COMPUTER VISION,BTech-Electronics and Telecommunication Engg,TY
2021-22,Summer,ET3206,DIGITAL DESIGN,BTech-Electronics and Telecommunication Engg,TY
2021-22,1,ET3206,DIGITAL DESIGN,BTech-Electronics and Telecommunication Engg,TY
2021-22,2,ET3206,DIGITAL DESIGN,BTech-Electronics and Telecommunication Engg,TY
2021-22,2,ET3206,DIGITAL DESIGN,BTech-Electronics Engineering,TY
2022-23,1,ET3206,DIGITAL DESIGN,BTech-Electronics and Telecommunication Engg,TY
2022-23,2,ET3206,DIGITAL DESIGN,BTech-Electronics and Telecommunication Engg,TY
2023-24,1,ET3206,DIGITAL DESIGN,BTech-Electronics and Telecommunication Engg,TY
2023-24,2,ET3206,DIGITAL DESIGN,BTech-Electronics and Telecommunication Engg,TY
2023-24,2,ET3206,DIGITAL DESIGN,BTech-Electronics Engineering,TY
2024-25,1,ET3206,DIGITAL DESIGN,BTech-Electronics and Telecommunication Engg,TY
2021-22,2,ET3240,SOFTWARE DEVELOPMENT PROJECT - II,BTech-Electronics and Telecommunication Engg,TY
2021-22,Summer,ME3276,MECHANICAL SYSTEM DESIGN,BTech-Mechanical Engineering,TY
2021-22,1,ME3276,MECHANICAL SYSTEM DESIGN,BTech-Mechanical Engineering,TY
2021-22,2,ME3276,MECHANICAL SYSTEM DESIGN,BTech-Mechanical Engineering,TY
2022-23,1,ME3276,MECHANICAL SYSTEM DESIGN,BTech-Mechanical Engineering,TY
2022-23,2,ME3276,MECHANICAL SYSTEM DESIGN,BTech-Mechanical Engineering,TY
2023-24,1,ME3276,MECHANICAL SYSTEM DESIGN,BTech-Mechanical Engineering,TY
2023-24,2,ME3276,MECHANICAL SYSTEM DESIGN,BTech-Mechanical Engineering,TY
2024-25,1,ME3276,MECHANICAL SYSTEM DESIGN,BTech-Mechanical Engineering,TY
2022-23,2,ME2221,ENGINEERING DESIGN-I,BTech-Mechanical Engineering,SY
2021-22,2,ET2231,ENGINEERING DESIGN-I,BTech-Electronics and Telecommunication Engg,SY
2021-22,2,ET2232,SOFTWARE DESIGN-I,BTech-Electronics and Telecommunication Engg,SY
2021-22,1,ET2233,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,SY
2021-22,2,ET2233,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,SY
2021-22,1,ET2234,ENGINEERING DESIGN AND INNOVATION - 1,BTech-Electronics and Telecommunication Engg,SY
2021-22,2,ET2234,ENGINEERING DESIGN AND INNOVATION - 1,BTech-Electronics and Telecommunication Engg,SY
2021-22,Summer,CS2213,ENGINEERING DESIGN-I,BTech-Computer Engineering,SY
2021-22,1,CS2214,SOFTWARE DESIGN-I,BTech-Computer Engineering,SY
2021-22,2,CS2214,SOFTWARE DESIGN-I,BTech-Computer Engineering,SY
2021-22,Summer,CS2214,SOFTWARE DESIGN-I,BTech-Computer Engineering,SY
2021-22,2,IT2256,SOFTWARE DESIGN - I,BTech-Information Technology,SY
2021-22,Summer,IT2256,SOFTWARE DESIGN - I,BTech-Information Technology,SY
2021-22,1,IC2214,ENGINEERING DESIGN AND INNOVATION - IV,BTech-Instrumentation and Control Engineering,SY
2021-22,1,ME2223,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Mechanical Engineering,SY
2021-22,2,ME2223,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Mechanical Engineering,SY
2021-22,Summer,ME2223,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Mechanical Engineering,SY
2022-23,2,ME2223,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Mechanical Engineering,SY
2022-23,Summer,ME2223,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Mechanical Engineering,SY
2023-24,1,ME2223,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Mechanical Engineering,SY
2023-24,2,ME2223,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Mechanical Engineering,SY
2021-22,2,ME2222,SOFTWARE DESIGN-I,BTech-Mechanical Engineering,SY
2021-22,1,PR2274,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Production Engineering,SY
2021-22,2,PR2274,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Production Engineering,SY
2021-22,Summer,PR2274,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Production Engineering,SY
2022-23,1,PR2274,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Production Engineering,SY
2022-23,2,PR2274,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Production Engineering,SY
2021-22,1,PR2271,ENGINEERING DESIGN & INNOVATION ,BTech-Production Engineering,SY
2021-22,Summer,PR2271,ENGINEERING DESIGN & INNOVATION ,BTech-Production Engineering,SY
2021-22,2,IT2259,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Information Technology,SY
2021-22,Summer,IT2259,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Information Technology,SY
2022-23,2,IT2259,SOFTWARE DEVELOPMENT PROJECT-I,BTech-Information Technology,SY
2021-22,2,IT2260,ENGINEERING DESIGN AND INNOVATION-III,BTech-Information Technology,SY
2022-23,2,IT2260,ENGINEERING DESIGN AND INNOVATION-III,BTech-Information Technology,SY
2021-22,Summer,CH2267,SOFTWARE DESIGN - I,BTech-Chemical Engineering,SY
2021-22,1,CH2289,SOFTWARE DEVELOPMENT PROJECT - I,BTech-Chemical Engineering,SY
2021-22,2,CH2289,SOFTWARE DEVELOPMENT PROJECT - I,BTech-Chemical Engineering,SY
2021-22,Summer,CH2289,SOFTWARE DEVELOPMENT PROJECT - I,BTech-Chemical Engineering,SY
2022-23,2,CH2289,SOFTWARE DEVELOPMENT PROJECT - I,BTech-Chemical Engineering,SY
2023-24,2,CH2289,SOFTWARE DEVELOPMENT PROJECT - I,BTech-Chemical Engineering,SY
2021-22,1,CH2281,ENGINEERING DESIGN AND INNOVATION ,BTech-Chemical Engineering,SY
2021-22,2,CH2281,ENGINEERING DESIGN AND INNOVATION ,BTech-Chemical Engineering,SY
2021-22,1,ME3201,ENGINEERING DESIGN-I,BTech-Mechanical Engineering,TY
2021-22,2,ME3201,ENGINEERING DESIGN-I,BTech-Mechanical Engineering,TY
2021-22,Summer,IC3215,SOFTWARE DESIGN - I,BTech-Instrumentation and Control Engineering,TY
2023-24,2,CH3265,ENGINEERING DESIGN - I,BTech-Chemical Engineering,TY
2022-23,Summer,EL3243,SOFTWARE DESIGN-I,BTech-Electronics Engineering,TY
2022-23,1,ME4261,POWER PLANT ENGINEERING,BTech-Mechanical Engineering,BTech
2022-23,1,ME4261,POWER PLANT ENGINEERING,BTech-Production Engineering,BTech
2022-23,2,ME4261,POWER PLANT ENGINEERING,BTech-Mechanical Engineering,BTech
2022-23,2,ME4261,POWER PLANT ENGINEERING,BTech-Production Engineering,BTech
2022-23,2,ME4261,POWER PLANT ENGINEERING,BTech-Industrial Engineering,BTech
2023-24,1,ME4261,POWER PLANT ENGINEERING,BTech-Mechanical Engineering,BTech
2023-24,1,ME4261,POWER PLANT ENGINEERING,BTech-Production Engineering,BTech
2023-24,2,ME4261,POWER PLANT ENGINEERING,BTech-Production Engineering,BTech
2023-24,2,ME4261,POWER PLANT ENGINEERING,BTech-Mechanical Engineering,BTech
2024-25,1,ME4261,POWER PLANT ENGINEERING,BTech-Mechanical Engineering,BTech
2021-22,1,MD4202,PROJECT MANAGEMENT,BTech-Information Technology,BTech
